,project_id,lat,lng
117,1248438,34.052238,-118.243344
118,1012428,39.962649,-82.996216
119,2363701,30.264979,-97.746598
120,514463,34.052238,-118.243344
121,2320490,36.731654,-119.785856
122,2699649,22.544267,114.054533
123,293655,46.872129,-113.994017
124,2709930,52.231924,21.006727
125,1554719,40.713054,-74.007228
126,2113894,41.996227,21.431796
127,2178809,34.052238,-118.243344
128,2071352,45.420421,-75.692432
129,2674727,40.692529,-73.990996
130,2608253,40.692529,-73.990996
131,1858067,34.052238,-118.243344
132,2071328,43.651893,-79.381713
133,664246,34.052238,-118.243344
134,1674502,22.264412,114.167061
135,504349,25.792236,-80.134852
136,2623259,34.1511,-118.448303
137,798203,34.052238,-118.243344
138,723799,34.052238,-118.243344
139,305979,43.651893,-79.381713
140,1311309,39.26167,-83.01697
141,694268,32.71576,-117.163817
142,2512415,37.620924,-75.766131
143,2511055,22.264412,114.167061
144,2571354,39.09158,-104.868237
145,982887,49.263566,-123.138572
146,2698411,39.390897,-99.066067
147,2552470,-30.288225,29.38597
148,1631509,35.996948,-78.899023
149,2629654,22.317049,114.177153
150,2200093,41.883229,-87.632398
151,437798,37.445103,-122.160363
152,2668424,35.143378,-90.052136
153,43571,34.052238,-118.243344
154,1260032,33.748547,-84.391502
155,2726959,42.077825,-73.952417
156,2666209,33.824251,-118.045693
157,2635537,-33.854816,151.216454
158,270131,40.713054,-74.007228
159,696737,40.713054,-74.007228
160,456128,52.15625,5.389694
161,820606,51.507276,-0.12766
162,615849,44.436139,26.102744
163,2634877,51.265224,6.676096
164,2464151,34.052238,-118.243344
165,1771176,50.08744,14.421256
166,462482,49.263566,-123.138572
167,2415822,-33.854816,151.216454
168,2739169,34.052238,-118.243344
169,2581121,35.143378,-90.052136
170,417762,51.507276,-0.12766
171,2688710,51.265224,6.676096
172,2649270,22.24181,114.18741
173,1766809,40.713054,-74.007228
174,2545736,40.504004,-79.843219
175,1991680,25.469811,-80.477347
176,1343420,51.507276,-0.12766
177,254971,43.651893,-79.381713
178,2732371,33.894855,136.09996
179,2629786,34.052238,-118.243344
180,2509021,37.78008,-122.420168
181,2575414,26.196695,-98.235698
182,2293606,43.873987,-79.259867
183,2569074,35.923652,-86.867827
184,1351106,35.680071,139.768522
185,1185957,34.052238,-118.243344
186,2730085,22.264412,114.167061
